ConvertedAccountId,ConvertedContactId,IsDeleted,MasterRecordId,LastName,FirstName,Salutation,Name,Title,Company,Street,City,State,PostalCode,Country,Latitude,Longitude,GeocodeAccuracy,Phone,MobilePhone,Fax,Email,Website,Description,LeadSource,Status,Industry,Rating,AnnualRevenue,NumberOfEmployees,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IndividualId,IsPriorityRecord,PhotoUrl,IsConverted,ConvertedDate,ConvertedOpportunityId,IsUnreadByOwner,Jigsaw,JigsawContactId,CleanStatus,CompanyDunsNumber,DandbCompanyId,id
67,380,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-6755-2543,080-3286-2858,55-0663-0298,yumiko98@example.org,http://www.yamaguchi.com/,,Phone,Contacted,Education,Cold,,,166,2024-05-12,217,2024-05-03,228,2024-04-15,2024-05-16,2024-02-11,2024-07-30,InvalidAddress,2024-03-17,,0,,,,,,,,,,,2886
67,380,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,070-9925-6191,41-5871-9680,090-5080-0405,manabuyoshida@example.net,https://nakajima.net/,,Phone,Qualified,Education,Hot,,,233,2024-03-31,63,2024-08-03,51,2024-01-06,2024-06-11,2024-02-01,2024-02-20,Other,2024-06-09,,0,,,,,,,,,,,2887
67,380,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,080-9793-5425,080-6877-2684,74-6554-9133,ggoto@example.org,http://www.ishii.com/,,Referral,Contacted,Finance,Cold,,,244,2024-03-01,97,2024-07-29,148,2024-06-05,2024-03-09,2024-04-19,2024-02-13,Other,2024-06-14,,0,,,,,,,,,,,2888
67,380,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,070-1975-7580,090-2457-4916,16-6493-2217,takuma02@example.net,http://nishimura.jp/,,Email,Open,Retail,Warm,,,230,2024-08-01,196,2024-05-14,88,2024-04-25,2024-03-13,2024-04-02,2024-07-15,UnknownUser,2024-06-07,,1,,,,,,,,,,,2889
67,381,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,090-9983-1345,97-2258-4678,090-9221-4984,saitoyasuhiro@example.org,http://www.sato.com/,,Referral,Qualified,Technology,Warm,,,131,2024-01-11,92,2024-01-23,65,2024-04-06,2024-03-02,2024-03-05,2024-06-11,MailboxFull,2024-03-04,,1,,,,,,,,,,,2890
67,381,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-0062-9442,36-1970-3752,090-3611-2114,haruka14@example.com,https://www.hashimoto.org/,,Email,Closed,Healthcare,Cold,,,234,2024-02-11,178,2024-07-02,201,2024-02-22,2024-03-19,2024-01-22,2024-07-12,Other,2024-01-09,,0,,,,,,,,,,,2891
67,381,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,070-9606-8631,090-4073-0368,98-1944-1447,unishimura@example.net,http://www.fujita.jp/,,Web,Closed,Healthcare,Warm,,,19,2024-01-05,97,2024-03-28,255,2024-06-01,2024-07-29,2024-02-24,2024-07-16,Other,2024-01-10,,1,,,,,,,,,,,2892
67,381,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,07-5637-8583,080-2365-0313,070-1529-6900,zhayashi@example.net,http://fukuda.net/,,Referral,Qualified,Healthcare,Warm,,,44,2024-05-24,200,2024-01-04,257,2024-02-24,2024-04-04,2024-02-16,2024-05-09,Other,2024-01-27,,0,,,,,,,,,,,2893
67,381,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,090-9850-4472,080-6735-1035,090-7154-7105,hashimotokumiko@example.net,http://www.ishikawa.com/,,Phone,Contacted,Technology,Warm,,,17,2024-06-09,76,2024-06-18,206,2024-06-19,2024-03-14,2024-05-20,2024-02-01,InvalidAddress,2024-07-16,,0,,,,,,,,,,,2894
67,381,0,,,,Prof.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-1307-0230,070-5007-9123,27-2252-0928,kyosuke70@example.com,https://sakamoto.com/,,Partner,Closed,Healthcare,Cold,,,230,2024-03-13,65,2024-06-02,167,2024-07-16,2024-04-27,2024-01-08,2024-06-25,MailboxFull,2024-08-02,,1,,,,,,,,,,,2895
67,381,0,,,,Prof.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,54-3986-2187,95-0192-4480,080-3426-6260,akiraota@example.com,https://sato.jp/,,Web,Contacted,Technology,Warm,,,183,2024-03-13,156,2024-07-09,70,2024-05-14,2024-08-05,2024-04-14,2024-05-11,InvalidAddress,2024-03-09,,0,,,,,,,,,,,2896
67,381,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,080-4699-1235,080-3490-5700,070-9779-7350,shoheikobayashi@example.net,https://yamaguchi.org/,,Phone,Qualified,Finance,Warm,,,11,2024-02-17,153,2024-05-05,165,2024-01-08,2024-05-27,2024-07-09,2024-04-17,UnknownUser,2024-07-12,,1,,,,,,,,,,,2897
67,381,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,070-4178-0348,090-7399-2505,29-1206-5954,kyosuke54@example.com,https://ishikawa.jp/,,Referral,Contacted,Education,Cold,,,72,2024-03-19,227,2024-03-28,200,2024-06-20,2024-01-24,2024-07-13,2024-07-24,InvalidAddress,2024-03-28,,1,,,,,,,,,,,2898
67,381,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,57-8232-6166,070-5155-0751,00-4824-1625,gsuzuki@example.net,https://ota.com/,,Referral,Qualified,Retail,Warm,,,100,2024-02-26,51,2024-01-27,190,2024-04-09,2024-03-11,2024-06-13,2024-07-18,UnknownUser,2024-03-11,,0,,,,,,,,,,,2899
67,382,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,10-1390-1365,090-5450-4315,090-4970-3202,nishimuranaoko@example.org,https://www.kato.net/,,Partner,Closed,Finance,Hot,,,202,2024-05-18,60,2024-06-28,61,2024-05-12,2024-07-08,2024-04-07,2024-05-19,Other,2024-06-25,,0,,,,,,,,,,,2900
67,382,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,080-0470-2172,090-2900-0488,080-3748-6132,haruka35@example.net,http://www.inoue.jp/,,Web,Closed,Finance,Hot,,,28,2024-07-31,30,2024-02-14,135,2024-06-09,2024-01-10,2024-06-04,2024-05-04,InvalidAddress,2024-03-16,,0,,,,,,,,,,,2901
67,382,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,080-3124-2577,26-2041-7250,65-6803-5135,naokisato@example.org,https://sato.com/,,Referral,Contacted,Finance,Cold,,,81,2024-01-02,87,2024-04-05,139,2024-07-04,2024-02-06,2024-01-27,2024-07-24,Other,2024-02-27,,1,,,,,,,,,,,2902
67,382,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,090-7234-8849,26-6261-9660,090-3851-7770,zyoshida@example.com,http://nishimura.com/,,Phone,Open,Finance,Hot,,,187,2024-06-05,32,2024-05-06,105,2024-02-22,2024-04-12,2024-05-17,2024-01-01,InvalidAddress,2024-07-29,,0,,,,,,,,,,,2903
67,382,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-8685-7722,090-4691-8855,080-6823-8778,ryosukemiura@example.org,https://www.kondo.jp/,,Phone,Closed,Education,Warm,,,181,2024-07-05,108,2024-03-07,190,2024-04-28,2024-07-23,2024-01-14,2024-06-14,MailboxFull,2024-01-07,,0,,,,,,,,,,,2904
67,382,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,070-7997-8743,080-0174-8150,080-0970-2467,kaoriabe@example.net,https://www.fukuda.com/,,Phone,Closed,Technology,Warm,,,107,2024-06-04,42,2024-04-27,253,2024-02-13,2024-05-19,2024-06-08,2024-04-03,MailboxFull,2024-02-05,,1,,,,,,,,,,,2905
67,383,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,070-1760-1601,44-6616-3509,090-1305-3437,morinaoto@example.net,https://ishii.com/,,Web,Contacted,Education,Cold,,,139,2024-07-16,104,2024-07-03,184,2024-05-31,2024-05-27,2024-01-04,2024-05-11,InvalidAddress,2024-05-17,,0,,,,,,,,,,,2906
67,383,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,22-6944-2508,070-6606-4536,77-5006-1373,usaito@example.com,https://www.ishikawa.jp/,,Partner,Open,Education,Warm,,,108,2024-05-14,200,2024-02-26,223,2024-06-15,2024-04-07,2024-05-25,2024-05-12,Other,2024-07-22,,1,,,,,,,,,,,2907
67,383,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-5352-2289,24-7824-0843,070-8838-0512,bmatsumoto@example.org,https://www.nakagawa.com/,,Phone,Qualified,Retail,Cold,,,209,2024-02-21,206,2024-02-15,46,2024-04-25,2024-01-20,2024-03-31,2024-04-26,Other,2024-08-04,,0,,,,,,,,,,,2908
67,383,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,080-6526-1155,080-3405-5900,070-1817-4992,nakamurayumiko@example.org,http://nishimura.com/,,Web,Qualified,Technology,Warm,,,60,2024-07-19,77,2024-05-08,232,2024-02-22,2024-02-23,2024-07-31,2024-02-08,Other,2024-06-11,,0,,,,,,,,,,,2909
67,383,0,,,,Prof.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,080-9244-8529,070-4841-4545,080-2157-6523,yukiabe@example.com,http://suzuki.jp/,,Partner,Qualified,Education,Hot,,,43,2024-02-09,88,2024-04-17,3,2024-06-30,2024-02-14,2024-03-20,2024-03-19,InvalidAddress,2024-02-14,,1,,,,,,,,,,,2910
67,384,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,16-2676-0308,080-7338-8213,080-4895-5548,kyosuke10@example.net,http://www.kimura.com/,,Email,Contacted,Technology,Cold,,,259,2024-06-06,257,2024-05-11,167,2024-05-17,2024-04-06,2024-03-01,2024-07-14,Other,2024-04-08,,0,,,,,,,,,,,2911
67,384,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-5656-8836,26-9323-7052,090-6727-1559,tomoya84@example.net,https://sasaki.jp/,,Phone,Open,Finance,Cold,,,232,2024-04-22,128,2024-03-18,199,2024-07-22,2024-05-24,2024-01-30,2024-04-05,InvalidAddress,2024-04-07,,0,,,,,,,,,,,2912
67,384,0,,,,Dr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-7148-6624,090-5742-3296,090-7129-9970,naototanaka@example.org,http://www.kato.jp/,,Partner,Contacted,Retail,Hot,,,113,2024-03-12,28,2024-05-16,228,2024-07-01,2024-07-30,2024-05-16,2024-02-17,Other,2024-08-02,,1,,,,,,,,,,,2913
67,384,0,,,,Ms.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,97-8343-1955,99-5521-8323,090-7780-4987,kokada@example.com,https://www.yoshida.jp/,,Email,Open,Education,Warm,,,164,2024-04-10,190,2024-07-10,119,2024-07-27,2024-06-15,2024-07-16,2024-07-11,Other,2024-08-01,,1,,,,,,,,,,,2914
67,384,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,080-2274-2419,070-7158-7235,070-4655-1542,yoichi95@example.com,https://www.fujii.jp/,,Web,Closed,Education,Cold,,,197,2024-05-23,242,2024-05-18,39,2024-05-18,2024-04-12,2024-04-02,2024-06-29,MailboxFull,2024-04-30,,0,,,,,,,,,,,2915
67,384,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,67-4895-7061,090-0007-1280,29-0955-0554,kaori52@example.net,http://hasegawa.jp/,,Email,Qualified,Retail,Hot,,,228,2024-07-15,48,2024-03-11,64,2024-02-17,2024-02-14,2024-06-01,2024-03-02,MailboxFull,2024-02-23,,1,,,,,,,,,,,2916
67,384,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Rooftop,090-0812-5134,080-0826-6612,080-7266-9348,inouetaro@example.com,http://www.watanabe.jp/,,Phone,Closed,Education,Warm,,,112,2024-05-29,81,2024-01-05,180,2024-07-22,2024-05-27,2024-02-18,2024-03-28,UnknownUser,2024-06-15,,1,,,,,,,,,,,2917
67,384,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Block,070-4366-1217,090-3822-7666,070-2766-9807,kobayashiatsushi@example.com,https://takahashi.jp/,,Email,Contacted,Education,Hot,,,5,2024-06-11,172,2024-06-18,56,2024-05-22,2024-08-01,2024-01-22,2024-05-08,Other,2024-05-08,,1,,,,,,,,,,,2918
67,384,0,,,,Mr.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,54-5014-6611,63-5524-2915,090-2765-9462,endonaoto@example.net,http://aoki.com/,,Partner,Closed,Technology,Warm,,,173,2024-02-14,77,2024-03-01,154,2024-06-09,2024-06-05,2024-02-22,2024-03-05,UnknownUser,2024-02-27,,0,,,,,,,,,,,2919
67,384,0,,,,Mrs.,,,藤原水産合同会社,,,熊本県,,Japan,,,Street,090-3233-2338,090-9453-3298,090-0395-9666,kimurakyosuke@example.com,https://www.yamamoto.net/,,Partner,Qualified,Education,Cold,,,217,2024-02-15,6,2024-05-28,63,2024-04-27,2024-07-03,2024-05-09,2024-04-08,InvalidAddress,2024-05-27,,1,,,,,,,,,,,2920
68,385,0,,,,Dr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,52-1465-0301,080-0235-0717,090-6810-8885,watanabemituru@example.org,https://kimura.org/,,Email,Open,Retail,Warm,,,180,2024-07-09,83,2024-02-17,234,2024-03-03,2024-05-12,2024-04-23,2024-07-27,Other,2024-03-06,,0,,,,,,,,,,,2921
68,385,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,090-0641-5015,080-2906-7377,090-0094-4869,wabe@example.com,https://www.maeda.jp/,,Web,Qualified,Healthcare,Cold,,,222,2024-04-09,144,2024-07-22,84,2024-07-22,2024-06-20,2024-05-30,2024-04-27,MailboxFull,2024-05-02,,1,,,,,,,,,,,2922
68,385,0,,,,Prof.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,080-1332-4470,080-0294-3828,070-5562-5696,miki25@example.org,https://www.fujii.org/,,Email,Closed,Retail,Hot,,,123,2024-05-11,120,2024-05-13,134,2024-04-19,2024-07-14,2024-06-06,2024-02-09,Other,2024-06-15,,1,,,,,,,,,,,2923
68,385,0,,,,Mrs.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,96-9717-0719,090-8091-1142,080-3004-2362,hanako19@example.com,http://www.hayashi.org/,,Email,Qualified,Retail,Cold,,,6,2024-06-15,54,2024-04-18,6,2024-07-20,2024-01-29,2024-01-15,2024-01-20,InvalidAddress,2024-06-17,,1,,,,,,,,,,,2924
68,385,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,090-4950-3752,85-2435-6535,080-5142-8671,yamashitakumiko@example.net,http://www.okamoto.net/,,Email,Contacted,Healthcare,Hot,,,180,2024-05-03,111,2024-01-14,121,2024-02-23,2024-04-09,2024-02-06,2024-02-15,Other,2024-03-01,,0,,,,,,,,,,,2925
68,385,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,090-9135-9951,090-4500-6702,080-3196-6034,qshimizu@example.com,https://www.sato.net/,,Email,Qualified,Retail,Hot,,,130,2024-04-01,215,2024-06-28,252,2024-02-12,2024-07-10,2024-07-06,2024-02-19,MailboxFull,2024-05-12,,0,,,,,,,,,,,2926
68,385,0,,,,Mrs.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,080-9475-0820,27-1061-1989,080-4424-6997,dota@example.net,https://miura.com/,,Phone,Closed,Education,Warm,,,82,2024-05-27,5,2024-06-04,59,2024-02-05,2024-05-19,2024-07-11,2024-07-25,UnknownUser,2024-01-28,,0,,,,,,,,,,,2927
68,385,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,080-0771-7224,070-2402-9229,92-3857-7471,maisaito@example.org,https://ikeda.com/,,Referral,Closed,Retail,Cold,,,74,2024-02-21,39,2024-03-04,182,2024-01-07,2024-01-09,2024-04-23,2024-05-31,Other,2024-05-24,,0,,,,,,,,,,,2928
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-7774-9033,090-5783-2195,23-2798-9727,ryosuketanaka@example.com,https://www.abe.com/,,Partner,Closed,Healthcare,Warm,,,94,2024-03-16,41,2024-05-17,188,2024-02-26,2024-01-22,2024-05-23,2024-07-21,Other,2024-06-10,,1,,,,,,,,,,,2929
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,080-3150-7969,080-0608-6109,070-5516-9397,tanakayosuke@example.net,https://www.sakamoto.org/,,Referral,Qualified,Education,Cold,,,94,2024-03-25,131,2024-06-30,185,2024-02-25,2024-04-29,2024-03-29,2024-02-09,InvalidAddress,2024-03-02,,1,,,,,,,,,,,2930
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,080-7287-5168,090-1619-7232,080-3335-1626,kenichi85@example.org,https://www.fujii.com/,,Email,Contacted,Healthcare,Hot,,,242,2024-01-04,65,2024-01-27,167,2024-05-19,2024-07-23,2024-04-16,2024-02-03,UnknownUser,2024-01-10,,1,,,,,,,,,,,2931
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,070-3992-5751,070-4235-0875,74-6449-4436,wmatsuda@example.com,https://www.maeda.com/,,Referral,Closed,Finance,Warm,,,46,2024-02-07,72,2024-01-18,152,2024-06-06,2024-02-01,2024-01-01,2024-01-17,InvalidAddress,2024-02-08,,0,,,,,,,,,,,2932
68,386,0,,,,Prof.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,45-8033-8182,090-2436-3451,66-9403-4693,kanayamashita@example.com,http://www.takahashi.net/,,Email,Open,Education,Warm,,,66,2024-03-06,60,2024-05-25,174,2024-06-29,2024-03-09,2024-03-20,2024-01-16,MailboxFull,2024-02-23,,1,,,,,,,,,,,2933
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-5696-8922,090-6006-0024,50-8733-4123,fujitataro@example.org,http://shimizu.jp/,,Referral,Qualified,Finance,Hot,,,83,2024-06-25,258,2024-05-18,121,2024-04-04,2024-03-20,2024-07-31,2024-03-28,MailboxFull,2024-01-07,,0,,,,,,,,,,,2934
68,386,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,090-5877-0333,080-5161-2417,070-1309-9393,yamamotomikako@example.com,http://miura.com/,,Phone,Closed,Retail,Warm,,,99,2024-06-03,57,2024-06-27,106,2024-06-07,2024-05-17,2024-04-22,2024-01-20,MailboxFull,2024-04-10,,0,,,,,,,,,,,2935
68,386,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,070-5314-3278,090-2503-8218,080-4068-5391,kaori92@example.com,https://www.sakamoto.net/,,Phone,Contacted,Finance,Warm,,,29,2024-04-23,30,2024-06-04,196,2024-05-07,2024-02-05,2024-04-14,2024-07-10,MailboxFull,2024-04-27,,1,,,,,,,,,,,2936
68,387,0,,,,Dr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,070-1296-6980,090-5315-9861,09-2180-4681,tsubasanakamura@example.com,http://yamazaki.jp/,,Referral,Qualified,Healthcare,Warm,,,198,2024-07-01,127,2024-05-25,80,2024-07-15,2024-02-18,2024-06-14,2024-02-21,InvalidAddress,2024-02-20,,1,,,,,,,,,,,2937
68,387,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,080-5298-6382,080-1265-2752,080-3293-0256,kana91@example.com,http://abe.com/,,Referral,Open,Education,Hot,,,246,2024-02-24,193,2024-02-09,122,2024-07-15,2024-04-23,2024-07-21,2024-07-28,MailboxFull,2024-06-18,,1,,,,,,,,,,,2938
68,387,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,45-9211-2644,090-5422-2138,070-2137-5550,matsudamituru@example.org,http://www.ikeda.jp/,,Phone,Open,Technology,Cold,,,101,2024-04-04,76,2024-02-07,195,2024-04-24,2024-06-01,2024-02-23,2024-03-19,InvalidAddress,2024-05-16,,1,,,,,,,,,,,2939
68,387,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,07-0186-1080,39-5788-1894,080-9704-0056,knakajima@example.org,http://www.fukuda.com/,,Phone,Qualified,Retail,Hot,,,246,2024-04-09,165,2024-07-09,191,2024-03-20,2024-07-23,2024-05-19,2024-03-29,MailboxFull,2024-06-14,,1,,,,,,,,,,,2940
68,387,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-3225-7963,090-9837-1764,27-7633-2708,jun00@example.org,https://www.nakagawa.jp/,,Partner,Contacted,Education,Hot,,,254,2024-06-09,114,2024-04-03,105,2024-07-22,2024-05-14,2024-04-02,2024-03-29,MailboxFull,2024-01-26,,1,,,,,,,,,,,2941
68,387,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,090-4054-7261,090-1948-1408,090-4339-9184,kokada@example.net,https://endo.jp/,,Partner,Qualified,Technology,Hot,,,154,2024-02-25,109,2024-05-30,129,2024-07-23,2024-06-07,2024-03-11,2024-01-16,MailboxFull,2024-04-02,,1,,,,,,,,,,,2942
68,387,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,070-3283-7417,090-0425-7439,080-3211-7588,okadaatsushi@example.net,http://www.fujiwara.jp/,,Web,Open,Healthcare,Warm,,,81,2024-05-13,122,2024-07-19,97,2024-01-23,2024-07-16,2024-03-05,2024-06-20,Other,2024-02-13,,0,,,,,,,,,,,2943
68,387,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,090-3347-0036,070-3637-7493,080-6116-6430,saitoakemi@example.com,https://yamamoto.jp/,,Phone,Qualified,Finance,Warm,,,161,2024-07-03,139,2024-03-04,224,2024-05-23,2024-03-03,2024-08-05,2024-01-15,InvalidAddress,2024-03-24,,1,,,,,,,,,,,2944
68,388,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,54-0825-5876,070-7933-7457,080-8297-6852,mkimura@example.org,https://kato.jp/,,Referral,Closed,Finance,Warm,,,245,2024-06-27,155,2024-04-27,200,2024-02-23,2024-01-13,2024-07-21,2024-04-21,UnknownUser,2024-01-04,,0,,,,,,,,,,,2945
68,388,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,92-9086-8741,080-1095-9066,090-8607-0568,kenichi49@example.net,http://www.endo.net/,,Referral,Closed,Education,Hot,,,178,2024-07-10,126,2024-01-30,234,2024-07-29,2024-05-18,2024-04-10,2024-06-29,UnknownUser,2024-03-04,,1,,,,,,,,,,,2946
68,388,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-1671-6250,72-4495-8994,070-8413-9268,jabe@example.org,https://matsumoto.jp/,,Email,Closed,Finance,Hot,,,211,2024-02-04,118,2024-01-09,151,2024-05-21,2024-01-03,2024-07-01,2024-03-25,InvalidAddress,2024-05-16,,0,,,,,,,,,,,2947
68,388,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,080-4142-1786,74-5713-6776,090-6355-5269,haruka82@example.org,https://www.hayashi.org/,,Referral,Open,Technology,Cold,,,16,2024-04-12,231,2024-05-30,240,2024-05-18,2024-07-24,2024-05-17,2024-07-30,Other,2024-05-02,,0,,,,,,,,,,,2948
68,388,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Block,42-5035-2088,070-1871-0555,090-9501-2961,mai80@example.net,https://www.takahashi.com/,,Phone,Contacted,Finance,Cold,,,75,2024-01-27,90,2024-02-22,204,2024-03-21,2024-07-16,2024-04-06,2024-05-09,Other,2024-07-10,,1,,,,,,,,,,,2949
68,389,0,,,,Prof.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,090-3765-1596,56-5032-7323,44-7364-1627,zogawa@example.org,https://murakami.com/,,Web,Closed,Education,Hot,,,101,2024-02-26,192,2024-02-22,26,2024-05-15,2024-01-07,2024-03-27,2024-06-01,MailboxFull,2024-04-12,,1,,,,,,,,,,,2950
68,389,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,32-2607-4327,080-9526-0650,98-9944-5714,hiroshi71@example.org,https://ikeda.com/,,Web,Contacted,Retail,Warm,,,216,2024-02-29,101,2024-02-20,176,2024-04-02,2024-05-27,2024-07-26,2024-04-28,InvalidAddress,2024-03-03,,0,,,,,,,,,,,2951
68,389,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-2243-9907,84-6892-6201,95-9633-3438,wikeda@example.org,http://www.aoki.com/,,Web,Open,Finance,Hot,,,226,2024-01-28,221,2024-04-04,146,2024-03-22,2024-01-04,2024-07-07,2024-04-09,Other,2024-07-21,,0,,,,,,,,,,,2952
68,389,0,,,,Dr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,070-6506-3050,070-4994-2328,73-6542-3579,saitoyosuke@example.com,https://sasaki.com/,,Web,Contacted,Finance,Cold,,,226,2024-03-08,230,2024-05-03,56,2024-06-27,2024-02-06,2024-01-03,2024-05-11,InvalidAddress,2024-06-08,,0,,,,,,,,,,,2953
68,389,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,57-4695-4701,070-8633-6283,070-7015-7665,uinoue@example.com,http://www.matsumoto.jp/,,Partner,Contacted,Finance,Cold,,,137,2024-05-12,132,2024-03-21,30,2024-03-01,2024-04-29,2024-06-28,2024-01-15,MailboxFull,2024-04-20,,1,,,,,,,,,,,2954
68,389,0,,,,Mr.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,090-2663-1611,080-0114-5199,090-5813-4260,dhayashi@example.org,https://www.sato.jp/,,Referral,Open,Finance,Hot,,,13,2024-07-09,201,2024-07-16,79,2024-02-16,2024-05-13,2024-03-04,2024-01-01,UnknownUser,2024-06-20,,0,,,,,,,,,,,2955
68,389,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Street,090-2410-6781,090-7991-8486,080-0236-3752,jun02@example.net,https://www.sasaki.com/,,Partner,Open,Retail,Cold,,,65,2024-02-01,195,2024-04-18,18,2024-04-21,2024-05-20,2024-02-01,2024-05-01,Other,2024-05-28,,1,,,,,,,,,,,2956
68,389,0,,,,Ms.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,070-7314-9409,080-0955-5184,90-6690-9531,omori@example.net,https://www.goto.jp/,,Referral,Contacted,Healthcare,Warm,,,195,2024-03-09,54,2024-07-25,152,2024-03-12,2024-04-26,2024-08-04,2024-03-25,Other,2024-03-19,,0,,,,,,,,,,,2957
68,389,0,,,,Mrs.,,,加藤建設株式会社,,,奈良県,,Japan,,,Rooftop,090-5664-9651,080-7471-4332,090-9442-1930,enakamura@example.com,https://kato.com/,,Phone,Contacted,Technology,Warm,,,59,2024-03-31,133,2024-06-23,56,2024-04-09,2024-03-06,2024-03-06,2024-07-23,MailboxFull,2024-06-10,,0,,,,,,,,,,,2958
